Timestamp,ASIN,Price,Ship From,Sold By
2022-12-26 05:43:58.123519,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:46:03.401277,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:48:07.867212,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:50:13.448922,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:52:18.086403,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:54:22.871388,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:56:27.536247,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 05:58:32.241485,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:00:37.260413,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:02:41.967889,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:04:47.541002,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:06:52.569883,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:08:57.261118,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:11:02.251074,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:13:07.226053,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:15:11.805943,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:17:16.561978,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:19:21.242828,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:21:25.831774,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:23:30.353538,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:25:34.873950,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:27:39.290635,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:29:44.213047,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:31:47.978348,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:33:53.082956,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:35:57.688080,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:38:02.532919,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:40:06.978516,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:42:11.732827,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:44:16.491046,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:46:21.476993,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:48:26.315296,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:50:31.435300,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:52:36.166266,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:54:41.285556,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:56:46.265705,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 06:58:50.942189,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:00:55.268929,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:03:00.295752,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:05:05.139878,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:07:09.985611,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:09:14.654490,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:11:19.583543,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:13:24.171877,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:15:29.278441,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:17:33.904338,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:19:39.077099,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:21:43.853110,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:23:48.925075,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:25:53.570108,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:27:58.830701,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:30:03.351711,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:32:08.713828,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:34:13.089218,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:36:18.237310,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:38:22.604240,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:40:27.841191,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:42:32.524516,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:44:37.851811,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:46:42.876484,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:48:47.978507,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:50:52.869554,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:52:58.025655,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:55:02.691371,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:57:07.785549,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 07:59:12.276737,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:01:17.830063,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:03:22.453950,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:05:27.121309,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:07:31.994572,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:09:36.591935,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:11:41.275221,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:13:46.372614,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:15:50.991316,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:17:55.655056,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:20:00.660806,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:22:06.069538,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:24:11.443328,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:26:16.638868,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:28:21.362040,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:30:26.578497,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:32:31.623333,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:34:36.640084,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:36:41.501452,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:38:46.272890,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:40:50.809102,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:42:55.911622,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:45:00.448747,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:47:05.940020,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:49:10.545330,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:51:15.325375,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:53:20.296905,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:55:25.184435,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:57:30.269674,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 08:59:35.370958,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:01:40.183366,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:03:44.720410,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:05:49.766529,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:07:55.275239,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:10:00.156199,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:12:05.032108,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:14:10.219885,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:16:14.891161,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:18:19.536976,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:20:25.177272,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:22:29.814089,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:24:34.977275,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:26:39.890778,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:28:44.673005,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:30:49.351561,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:32:53.919920,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:34:58.750288,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:37:03.888263,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:39:08.567181,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:41:13.555290,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:43:18.371118,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:45:23.415392,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:47:27.415815,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:49:32.318147,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:51:37.690819,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:53:43.213632,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:55:49.620321,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:57:54.918995,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 09:59:59.866801,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:02:05.103480,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:04:10.515568,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:06:15.797744,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:08:20.914302,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:10:25.568633,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:12:30.322756,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:14:35.487201,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:16:40.348380,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:18:45.540952,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:20:50.127419,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:22:55.057582,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:25:00.498099,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:27:06.288766,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:29:11.360865,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:31:16.508671,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:33:21.495746,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:35:26.687707,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:37:31.350947,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:39:36.692027,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:41:41.804912,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:43:46.576888,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:45:51.923240,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:47:57.364427,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:50:02.397281,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:52:08.006186,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:54:13.475823,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:56:18.738453,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 10:58:23.865416,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:00:28.678408,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:02:33.509203,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:04:38.679348,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:06:43.309187,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:08:48.319167,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:10:53.636558,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:12:59.066288,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:15:04.326440,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:17:07.863896,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:19:12.468994,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:21:17.746835,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:23:22.352528,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:25:27.375963,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:27:32.296260,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:29:36.961177,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:31:41.424441,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:33:46.610294,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:35:51.901429,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:37:57.189792,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:40:02.245324,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:42:07.093408,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:44:12.427889,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:46:17.418365,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:48:22.799219,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:50:28.137352,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:52:32.781402,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:54:37.729222,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:56:42.752548,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 11:58:48.466269,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:00:53.299998,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:02:58.055587,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:05:02.811363,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:07:07.894611,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:09:13.236567,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:11:18.540034,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:13:24.102131,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:15:30.547965,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:17:35.270250,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:19:40.213036,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:21:45.372496,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:23:50.499113,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:25:55.555817,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:28:00.237793,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:30:05.099688,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:32:11.415938,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:34:16.828493,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:36:21.513702,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:38:26.368883,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:40:31.167320,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:42:35.911951,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:44:41.445624,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:46:47.007244,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:48:52.092763,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:50:56.904889,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:53:02.378940,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:55:07.635027,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:57:12.982016,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 12:59:18.320106,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 13:01:23.371532,B00005BIEF,$88.33,Amazon,Offissentials
2022-12-26 13:03:28.495115,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:05:33.469247,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:07:38.929296,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:09:43.828436,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:11:49.338046,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:13:54.029413,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:15:59.482243,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:18:04.164772,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:20:09.231546,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:22:14.836327,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:24:20.044198,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:26:25.524365,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:28:30.503176,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:30:35.397436,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:32:40.250760,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:34:45.244327,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:36:50.044180,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:38:55.200709,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:40:59.908375,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:43:04.631366,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:45:09.536796,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:47:14.483780,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:49:19.102914,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:51:24.014083,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:53:28.748013,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:55:33.942925,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:57:38.910039,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 13:59:44.130272,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:01:49.404677,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:03:54.200685,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:05:58.965985,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:08:04.442318,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:10:09.446832,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:12:14.105684,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:14:18.915538,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:16:23.878699,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:18:28.826086,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:20:33.500389,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:22:38.478114,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:24:43.678301,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:26:48.801010,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:28:53.439617,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:30:59.069688,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:33:03.570457,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:35:09.100780,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:37:13.646528,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:39:18.482644,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:41:23.458203,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:43:28.644999,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:45:33.723624,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:47:38.869370,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:49:43.362018,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:51:48.262515,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:53:52.847474,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:55:57.527855,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 14:58:02.829270,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:00:08.191316,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:02:13.481992,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:04:18.137638,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:06:23.231912,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:08:28.321265,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:10:33.499168,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:12:38.224891,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:14:43.356970,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:16:47.965495,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:18:53.289922,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:20:57.872336,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:23:02.955297,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:25:08.102137,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:27:12.855657,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:29:18.065265,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:31:22.789967,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:33:28.310194,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:35:33.197501,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:37:38.507148,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:39:43.673948,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:41:48.649231,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:43:53.533910,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:45:58.693628,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:48:04.183578,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:50:09.174297,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:52:13.912074,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:54:18.623762,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:56:23.704373,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 15:58:28.428121,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:00:33.451932,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:02:38.667053,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:04:43.851514,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:06:48.351781,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:08:53.283017,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:10:58.157062,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:13:03.345731,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:15:08.015653,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:17:12.854201,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:19:17.620564,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:21:22.660632,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:23:27.120110,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:25:32.363721,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:27:37.589233,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:29:42.516596,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:31:47.610851,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:33:53.343471,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:35:58.343257,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:38:03.500707,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:40:08.472806,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:42:13.295159,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:44:17.760117,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:46:22.436324,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:48:27.586378,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:50:32.755916,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:52:37.514524,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:54:42.348627,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
