Timestamp,ASIN,Price,Ship From,Sold By
2022-12-27 06:54:30.253282,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 06:56:34.680742,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 06:58:39.808043,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:00:44.152981,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:02:49.889918,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:04:54.441762,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:06:59.371583,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:09:04.442535,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:11:09.309457,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:13:13.975475,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:15:18.974846,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:17:23.722386,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:19:27.975482,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:21:32.461925,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:23:37.271423,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:25:42.235973,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:27:46.902084,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:29:52.357446,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:31:57.585597,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:34:02.196948,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:36:07.753103,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:38:12.294639,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:40:16.655279,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:42:21.473549,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:44:25.866356,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:46:30.631409,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:48:34.294669,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:50:39.265626,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:52:44.244428,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:54:48.553744,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:56:53.135928,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 07:58:57.858069,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:01:02.218416,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:03:06.843403,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:05:11.207828,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:07:15.473315,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:09:18.974240,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:11:23.652351,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:13:27.800308,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:15:32.591705,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:17:37.181049,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:19:41.881401,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:21:46.811321,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:23:51.320508,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:25:55.726651,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:28:01.255449,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:30:06.083756,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:32:10.911214,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:34:15.265156,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:36:20.072709,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:38:24.599901,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:40:29.407236,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:42:34.427557,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:44:38.953915,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:46:43.632272,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:48:48.654054,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:50:53.083442,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:52:57.405994,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:55:02.202063,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:57:08.219856,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 08:59:12.912273,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:01:17.706928,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:03:22.312238,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:05:27.815217,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:07:32.708442,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:09:37.190350,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:11:42.038285,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:13:46.899676,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:15:52.141070,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:17:57.378360,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:20:01.796724,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:22:06.397121,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:24:11.942089,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:26:16.331047,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:28:20.895160,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:30:26.393680,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:32:31.216087,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:34:35.643285,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:36:40.259121,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:38:44.934743,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:40:49.467692,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:42:54.388829,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:44:59.202418,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:47:04.217970,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:49:09.042271,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:51:13.845641,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:53:18.280821,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:55:23.005261,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:57:27.602428,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 09:59:32.028601,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:01:36.319910,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:03:41.159873,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:05:45.578705,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:07:50.438531,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:09:55.328951,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:12:00.126293,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:14:04.822558,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:16:09.278255,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:18:14.287819,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:20:19.166343,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:22:24.074741,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:24:29.307239,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:26:33.165566,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:28:37.576087,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:30:42.162487,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:32:47.491379,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:34:52.132042,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:36:57.172981,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:39:01.994024,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:41:05.316441,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:43:10.358408,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:45:15.237188,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:47:20.052171,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:49:24.925578,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:51:29.956509,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:53:34.789269,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:55:39.562547,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:57:43.968515,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 10:59:48.866490,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:01:53.485953,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:03:57.803427,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:06:02.261364,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:08:06.729712,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:10:11.970012,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:12:16.801875,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:14:21.489633,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:16:25.918245,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:18:30.403387,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:20:35.719887,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:22:40.835636,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:24:45.893836,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:26:50.625983,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:28:55.687942,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:31:00.096647,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:33:04.689804,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:35:09.475262,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:37:15.586126,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:39:20.293904,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:41:24.464262,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:43:29.670490,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:45:34.067681,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:47:39.370043,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:49:44.080680,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:51:48.747892,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:53:53.259773,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:55:58.438691,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 11:58:03.293968,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:00:08.477029,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:02:13.518018,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:04:18.797419,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:06:23.059602,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:08:28.053992,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:10:32.587024,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:12:37.514651,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:14:42.038311,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:16:46.475147,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:18:51.303277,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:20:57.072016,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:23:01.888484,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:25:06.824932,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:27:12.289592,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:29:16.962933,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:31:21.817074,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:33:26.446286,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:35:31.282549,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:37:36.071176,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:39:40.448160,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:41:45.109556,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:43:49.479796,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:45:54.458304,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:47:59.092134,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:50:03.731351,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:52:08.103495,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:54:12.980797,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:56:17.396533,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 12:58:21.784006,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:00:26.550730,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:02:31.195831,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:04:35.677314,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:06:40.449271,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:08:45.111225,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:10:49.833343,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:12:54.718237,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:14:59.267501,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:17:04.167382,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:19:08.719120,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:21:13.162148,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:23:17.455092,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:25:21.887612,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:27:26.656284,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:29:31.305805,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:31:35.839695,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:33:40.601334,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:35:45.456529,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:37:50.424969,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:39:55.781521,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:42:00.049057,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:44:04.413723,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:46:09.383582,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:48:13.828160,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:50:18.332367,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:52:22.878536,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:54:27.567759,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:56:32.743801,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 13:58:37.442116,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:00:41.917172,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:02:46.392064,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:04:50.858673,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:06:55.467017,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:09:00.047433,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:11:04.680946,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:13:09.615858,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:15:14.226548,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:17:18.991761,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:19:23.600457,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:21:28.288252,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:23:32.627820,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:25:37.081387,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:27:41.851233,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:29:46.768619,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:31:51.717163,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:33:56.218366,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:36:01.333963,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:38:06.039483,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:40:10.754540,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:42:15.264763,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:44:20.230327,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:46:24.591211,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:48:29.140524,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:50:33.758836,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:52:38.708605,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:54:43.897109,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:56:49.182332,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 14:58:54.128427,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:00:59.097598,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:03:03.989991,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:05:08.619103,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:07:13.351237,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:09:17.985847,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:11:22.839916,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:13:27.394651,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:15:31.417721,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:17:36.472031,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:19:41.216038,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:21:45.605376,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:23:50.237951,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:25:55.061788,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:27:59.461723,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:30:04.074904,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:32:08.940833,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:34:13.743847,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:36:19.132375,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:38:23.616219,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:40:28.608451,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:42:33.209455,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:44:38.576909,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:46:43.270766,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:48:47.877877,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:50:52.223397,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:52:57.195019,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:55:02.040596,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:57:07.085607,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 15:59:11.480663,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:01:15.993435,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:03:21.054950,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:05:25.668359,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:07:30.480595,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:09:35.576275,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:11:40.410776,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:13:45.115432,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:15:50.337391,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:17:55.347095,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:19:59.942770,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:22:04.835818,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:24:09.164428,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:26:14.171581,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:28:18.685092,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:30:23.796551,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:32:28.201070,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:34:33.461989,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:36:38.327311,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:38:42.962325,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:40:47.255476,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:42:52.331544,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:44:57.035461,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
